po_id,material_id,material_name,supplier_id,supplier_name,plant_id,plant_name,period_week,allocated_units,utilization_pct,lead_time_variance_days,geo_financial_risk,delay_probability_pct,risk_tier,status_label,recommended_action,split_sourcing_recommended
PO-SUP_003-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W02,1033,9.0,0.6,3.1,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W02,1555,13.5,0.6,3.1,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W02,1212,10.5,0.6,3.1,26.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_011-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W02,741,8.7,0.9,1.3,8.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W02,646,7.6,0.9,1.3,9.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W02,607,7.1,0.9,1.3,8.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W02,914,10.7,0.9,1.3,3.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W02,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W02,712,8.3,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W02,1046,11.4,0.6,3.1,23.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W02,452,4.9,0.6,3.1,21.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W02,545,5.9,0.6,3.1,19.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W02,1021,11.1,0.6,3.1,8.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W02,1200,13.1,0.6,3.1,20.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W02,697,9.0,0.9,1.3,6.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W02,302,3.9,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W02,364,4.7,0.9,1.3,6.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W02,681,8.8,0.9,1.3,2.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_024-W02,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W02,800,10.3,0.9,1.3,5.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W02,944,14.2,0.6,3.1,20.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W02,1476,22.2,0.6,3.1,27.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W02,1247,18.8,0.6,3.1,23.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W02,926,13.9,0.6,3.1,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W02,1097,16.5,0.6,3.1,17.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W02,578,6.4,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W02,904,10.0,0.9,1.3,9.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W02,765,8.4,0.9,1.3,7.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W02,567,6.3,0.9,1.3,2.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_025-W02,MAT_025,High-Speed Miniature Precision Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W02,673,7.4,0.9,1.3,5.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W02,907,9.0,0.8,3.2,14.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W02,1546,15.4,0.8,3.2,9.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W02,542,5.4,0.8,3.2,16.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W02,618,6.2,0.8,3.2,22.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W02,313,3.1,0.8,3.2,17.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W02,408,3.8,2.1,1.9,10.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W02,694,6.4,2.1,1.9,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W02,813,7.6,2.1,1.9,17.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W02,927,8.6,2.1,1.9,22.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_026-W02,MAT_026,Proportional Electro-Hydraulic Valve,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W02,430,4.0,2.1,1.9,14.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W02,398,4.8,0.8,3.2,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W02,1526,18.4,0.8,3.2,10.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W02,646,7.8,0.8,3.2,17.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W02,611,7.4,0.8,3.2,22.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W02,1189,14.3,0.8,3.2,23.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W02,707,13.9,2.1,1.9,13.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W02,936,18.4,2.1,1.9,7.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W02,896,17.6,2.1,1.9,17.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W02,374,7.4,2.1,1.9,16.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_027-W02,MAT_027,Double-Acting Heavy Cylinder 3000 PSI,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W02,728,14.3,2.1,1.9,18.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W02,564,10.4,0.8,3.2,14.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W02,457,8.4,0.8,3.2,7.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W02,1308,24.2,0.8,3.2,24.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W02,1063,19.6,0.8,3.2,29.0,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_001-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W02,212,3.9,0.8,3.2,17.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W02,291,2.2,2.1,1.9,6.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W02,813,6.2,2.1,1.9,3.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W02,674,5.2,2.1,1.9,9.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W02,849,6.5,2.1,1.9,12.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_028-W02,MAT_028,Variable Displacement Piston Pump Core,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W02,376,2.9,2.1,1.9,9.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W02,312,2.9,0.8,3.2,17.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W02,456,4.3,0.8,3.2,11.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W02,1090,10.2,0.8,3.2,30.9,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_001-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W02,361,3.4,0.8,3.2,29.2,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_001-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W02,1202,11.3,0.8,3.2,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_009-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W02,398,3.6,2.1,1.9,6.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W02,580,5.2,2.1,1.9,3.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W02,587,5.3,2.1,1.9,8.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W02,459,4.1,2.1,1.9,11.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_029-W02,MAT_029,Reinforced High-Pressure Flex Hose Assembly,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W02,827,7.4,2.1,1.9,10.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_01,Detroit Advanced Assembly Hub,W02,415,4.7,0.8,3.2,12.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_02,Munich Engineering Works,W02,963,10.9,0.8,3.2,8.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_03,Monterrey Global Production Hub,W02,494,5.6,0.8,3.2,16.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_04,Tokyo Precision Facility,W02,707,8.0,0.8,3.2,22.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_001-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_001,Apex Precision Metals GmbH,PLANT_05,Chennai Industrial Complex,W02,1355,15.4,0.8,3.2,22.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_01,Detroit Advanced Assembly Hub,W02,572,5.2,2.1,1.9,6.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_02,Munich Engineering Works,W02,697,6.3,2.1,1.9,3.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_03,Monterrey Global Production Hub,W02,515,4.7,2.1,1.9,8.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_04,Tokyo Precision Facility,W02,512,4.7,2.1,1.9,11.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_009-MAT_030-W02,MAT_030,Servo-Controlled Hydraulic Actuator,SUP_009,EuroHydraulics SpA,PLANT_05,Chennai Industrial Complex,W02,981,8.9,2.1,1.9,11.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W02,880,8.1,1.4,1.4,2.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W02,592,5.4,1.4,1.4,5.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W02,1190,10.9,1.4,1.4,3.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W02,815,7.5,1.4,1.4,8.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W02,805,7.4,1.4,1.4,9.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_01,Detroit Advanced Assembly Hub,W02,587,10.9,2.3,2.2,7.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_02,Munich Engineering Works,W02,395,7.3,2.3,2.2,11.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_03,Monterrey Global Production Hub,W02,793,14.7,2.3,2.2,9.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_04,Tokyo Precision Facility,W02,543,10.0,2.3,2.2,19.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_031-W02,MAT_031,Grade 12.9 Structural Flange Hex Bolt,SUP_010,Detroit Fastener Alliance,PLANT_05,Chennai Industrial Complex,W02,536,9.9,2.3,2.2,21.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W02,488,6.2,1.4,1.4,2.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W02,825,10.5,1.4,1.4,6.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W02,545,6.9,1.4,1.4,3.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W02,795,10.1,1.4,1.4,9.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W02,1378,17.5,1.4,1.4,14.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_01,Detroit Advanced Assembly Hub,W02,209,1.9,2.3,2.2,3.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_02,Munich Engineering Works,W02,354,3.1,2.3,2.2,8.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_03,Monterrey Global Production Hub,W02,234,2.1,2.3,2.2,4.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_04,Tokyo Precision Facility,W02,341,3.0,2.3,2.2,11.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_010-MAT_032-W02,MAT_032,Aerospace Grade Titanium Locknut,SUP_010,Detroit Fastener Alliance,PLANT_05,Chennai Industrial Complex,W02,590,5.2,2.3,2.2,15.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_033-W02,MAT_033,Stainless Steel A4-80 Socket Cap Screw,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W02,832,15.9,1.4,1.4,2.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
